name,number,email,website,category,url
Toronto College of Canada,416-250-7972,,,College 學院,https://www.canadayp.ca/local-business/toronto-college-of-canada
Toronto English Academy,416-635-1717,,,College 學院,https://www.canadayp.ca/local-business/toronto-english-academy
Toronto Film School多倫多影視學院,416-484-1577,,,College 學院,https://www.canadayp.ca/local-business/toronto-film-school多倫多影視學院
Toronto French School,416-484-6980,,,College 學院,https://www.canadayp.ca/local-business/toronto-french-school
Toronto International College多倫多國際學院,416-225-3457,,,College 學院,https://www.canadayp.ca/local-business/toronto-international-college多倫多國際學院
Toronto Marriott Bloor Yoorkville,416-961-8000,,,Hotels and Inn 酒店賓館,https://www.canadayp.ca/local-business/toronto-marriott-bloor-yoorkville
Toronto Montessori School,905-889-6882,,,"Child Care Services 兒童看護, Montessori 幼兒園",https://www.canadayp.ca/local-business/toronto-montessori-school
Toronto Necropolis & Crematorlum,416-923-7911,,,Funeral Services 殯儀墓園,https://www.canadayp.ca/local-business/toronto-necropolis-crematorlum
Toronto One-Hour Photo Finishing,416-777-0000,,,"Film Finishing 沖曬打印, Photo Center 影樓錄影, Photographers 攝影師",https://www.canadayp.ca/local-business/toronto-one-hour-photo-finishing
Toronto School of Traditional Chinese Medicine 多倫多中醫臨床學院,416-510-2557,,,College 學院,https://www.canadayp.ca/local-business/toronto-school-of-traditional-chinese-medicine-多倫多中醫臨床學院
Tory Tape Ltd,905-856-5400,,,Plastic 塑膠製品,https://www.canadayp.ca/local-business/tory-tape-ltd
Tosi Personnel Placement Services,905-290-9020,,,Employment Agencies 職業介绍所,https://www.canadayp.ca/local-business/tosi-personnel-placement-services
Tosi Personnel Placement Services,416-260-2533,,,Employment Agencies 職業介绍所,https://www.canadayp.ca/local-business/tosi-personnel-placement-services-14700
Total Appliance Centre,905-848-9903,,,Electronics Equipment 家電設備,https://www.canadayp.ca/local-business/total-appliance-centre
tow4u,416-838-8887,,,Tow Services 拖車公司,https://www.canadayp.ca/local-business/tow4u
Town Centre Montessori Private School,905-470-8178,,,"Child Care Services 兒童看護, Montessori 幼兒園",https://www.canadayp.ca/local-business/town-centre-montessori-private-school
Town & Contry Buffet Restaurant,905-848-8800,,,"Buffets 自助餐, All You Can Eat 自助餐任食",https://www.canadayp.ca/local-business/town-contry-buffet-restaurant
Toyota Aurora,905-727-1948,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/toyota-aurora
Toyota Brimell,416-292-2241,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/toyota-brimell
Toyota Dave Nicholls,416-243-1550,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/toyota-dave-nicholls
Toyota Dixie,905-238-6000,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/toyota-dixie
Toyota Ken Shaw Lexus,416-766-1155,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/toyota-ken-shaw-lexus
Toyota Markville,905-294-8100,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/toyota-markville
Toyota on Front,416-703-7700,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/toyota-on-front
Toyota Pickering,905-420-9000,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/toyota-pickering
Toyota Scarboro Ltd,416-751-1530,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/toyota-scarboro-ltd
Toyota Whitby,905-668-4792,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/toyota-whitby
Toyota Woodbridge,905-851-3993,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/toyota-woodbridge
Toyota Yonge Lawrence,416-481-5216,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/toyota-yonge-lawrence
Toyota多倫多豐田,416-465-5471,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/toyota多倫多豐田
Travel Insurance Coordinators - Acumen Financial & Insurance,905-415-1188,,,Insurance 保險公司,https://www.canadayp.ca/local-business/travel-insurance-coordinators-acumen-financial-insurance
Travel Insurance Coordinators - Canwell Insurance,905-513-9802,,,Insurance 保險公司,https://www.canadayp.ca/local-business/travel-insurance-coordinators-canwell-insurance
Travel Insurance Coordinators - CIS Insurance Borkers Ltd,905-889-2268,,,Insurance 保險公司,https://www.canadayp.ca/local-business/travel-insurance-coordinators-cis-insurance-borkers-ltd
Travel Insurance Coordinators - Excel Financial Group,905-470-8222,,,Insurance 保險公司,https://www.canadayp.ca/local-business/travel-insurance-coordinators-excel-financial-group
Travel Insurance Coordinators - Fok's Insurance,416-229-9076,,,Insurance 保險公司,https://www.canadayp.ca/local-business/travel-insurance-coordinators-foks-insurance
Travel Insurance Coordinators - Hossein Katouzian - Simon Jackson Inc,416-495-7610,,,Insurance 保險公司,https://www.canadayp.ca/local-business/travel-insurance-coordinators-hossein-katouzian-simon-jackson-inc
Travel Insurance Coordinators - People's Insurance Co,416-498-3366,,,Insurance 保險公司,https://www.canadayp.ca/local-business/travel-insurance-coordinators-peoples-insurance-co
Travel Insurance Coordinators - Wealth Management Advisory Inc,905-477-7056,,,Insurance 保險公司,https://www.canadayp.ca/local-business/travel-insurance-coordinators-wealth-management-advisory-inc
Travel Insurance Coordinators - Yorkgate Financial,905-762-1288,,,Insurance 保險公司,https://www.canadayp.ca/local-business/travel-insurance-coordinators-yorkgate-financial
Trend Automotive Supply Ltd,416-261-7121,,,Tires and Accessories 汽車輪胎及配件,https://www.canadayp.ca/local-business/trend-automotive-supply-ltd
Tricell Communications Inc (Head Office),905-770-1010,,,"Telecommunications Equipments 電訊設備, Telecommunications Agents 電訊代理",https://www.canadayp.ca/local-business/tricell-communications-inc-28head-office29
Triumph Express Service Canada Inc,905-673-9300,,,"Logistics 物流貨運, Moving Company 搬運公司",https://www.canadayp.ca/local-business/triumph-express-service-canada-inc
Tropic Air Heating & Cooling Specialists,416-492-7633,,,"Heating 暖氣工程, Air Conditioning 冷暖空調",https://www.canadayp.ca/local-business/tropic-air-heating-cooling-specialists
Trouble Shooters,416-291-9444,,,"Drainage Cleaning (Household) 通渠服務 (家居), Plumbing (Household) 水管工程 (家居)",https://www.canadayp.ca/local-business/trouble-shooters
U-Haul Co (Canada) Ltd,1-800-468-4285,,,Car Rental 租車服務,https://www.canadayp.ca/local-business/u-haul-co-28canada29-ltd
Ufuture--Vivian,4711 Yonge Street,,,Employment Agencies 職業介绍所,https://www.canadayp.ca/local-business/ufuture-vivian
Under Line By J's,905-305-9883,,,Boutiques 時裝店,https://www.canadayp.ca/local-business/under-line-by-js
Underhill's Landscaping & Weed Control,416-288-0313,,,Landscaping 園藝建築,https://www.canadayp.ca/local-business/underhills-landscaping-weed-control
Unionville Appliance Ltd,905-472-0021,,,Electronics Equipment 家電設備,https://www.canadayp.ca/local-business/unionville-appliance-ltd
Unistar Computer Store,416-927-7017,,,"Computer Set Up 電腦裝配, Computer Stores 電腦零售, Computer Repair 電腦維修, Computer Assessories Stores 電腦配件",https://www.canadayp.ca/local-business/unistar-computer-store
Universal Translations,416-663-3466,,,Translation 翻譯服務,https://www.canadayp.ca/local-business/universal-translations
Upper Canada House Ltd,416-489-9110,,,"Renovations 裝修, Renovations Design 裝修設計工程",https://www.canadayp.ca/local-business/upper-canada-house-ltd
Upper Canada Mall,905-895-1961,,,Shopping Centers 購物中心,https://www.canadayp.ca/local-business/upper-canada-mall
V2 1 Hr Photo & Studio Inc,905-707-5295,,,"Film Finishing 沖曬打印, Photo Center 影樓錄影, Photographers 攝影師",https://www.canadayp.ca/local-business/v2-1-hr-photo-studio-inc
Valhalla Inn Toronto,416-239-2391,,,Hotels and Inn 酒店賓館,https://www.canadayp.ca/local-business/valhalla-inn-toronto
Vantage Fine Cars Inc,416-366-8297,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/vantage-fine-cars-inc
Vapaa Sana Press Ltd,416-321-0808,,,Newspaper 報社出版,https://www.canadayp.ca/local-business/vapaa-sana-press-ltd
Victoria Ballet Academy,905-707-7580,,,Dance Schools 舞蹈學校,https://www.canadayp.ca/local-business/victoria-ballet-academy
Victorious Carpet Install & Repair,647-280-2354,,,Carpets and Rugs 地毯,https://www.canadayp.ca/local-business/victorious-carpet-install-repair
Vifa,416-399-9613,,,Golf 高爾夫,https://www.canadayp.ca/local-business/vifa
Viking Fish & Chips,416-259-2051,,,Fast Food 快餐店,https://www.canadayp.ca/local-business/viking-fish-chips
Village Music Studio,416-763-2058,,,"Interest Classes 興趣班, Musical Instrument Shop 樂器樂譜, Piano Shop 琴行, Extra Curricular Activities 課外活動",https://www.canadayp.ca/local-business/village-music-studio
V.I.P. Bargains,416-727-1906,,,Office Equipment and Accessories 辦公室設備,https://www.canadayp.ca/local-business/vip-bargains
VIP Snooker Club,416-391-1313,,,Sports Accessories 運動用品,https://www.canadayp.ca/local-business/vip-snooker-club
Vita Pharmacy,416-977-2770,,,Phamacy 西藥店,https://www.canadayp.ca/local-business/vita-pharmacy
Volkswagen Cedarbrae,416-438-1900,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/volkswagen-cedarbrae
VP Heating and Air Conditioning,905-857-3571,,,"Heating 暖氣工程, Air Conditioning 冷暖空調",https://www.canadayp.ca/local-business/vp-heating-and-air-conditioning
Walters Moving Piano Moving Systems,416-417-8670,,,"Logistics 物流貨運, Moving Company 搬運公司",https://www.canadayp.ca/local-business/walters-moving-piano-moving-systems
Watson's Glen-Golf Course,3430 7th Concession Rd,,,Golf 高爾夫,https://www.canadayp.ca/local-business/watsons-glen-golf-course
Weall & Cullen Nurseries Ltd,416-438-6931,,,Landscaping 園藝建築,https://www.canadayp.ca/local-business/weall-cullen-nurseries-ltd
Webb's Royal York Bowl,416-244-2080,,,Sports Accessories 運動用品,https://www.canadayp.ca/local-business/webbs-royal-york-bowl
West Camera,416-504-9432,,,"Film Finishing 沖曬打印, Electronics Equipment 家電設備, Photographers 攝影師",https://www.canadayp.ca/local-business/west-camera
Western Roehampton Hotel and Suites,416-487-5101,,,Hotels and Inn 酒店賓館,https://www.canadayp.ca/local-business/western-roehampton-hotel-and-suites
Westin Harbour Castle Hotel,416-869-1600,,,Hotels and Inn 酒店賓館,https://www.canadayp.ca/local-business/westin-harbour-castle-hotel
Wheels N' Boards,905-470-1630,,,Sports Accessories 運動用品,https://www.canadayp.ca/local-business/wheels-n-boards
William Moving International,905-564-1977,,,"Logistics 物流貨運, Moving Company 搬運公司",https://www.canadayp.ca/local-business/william-moving-international
Windsor Bridal Boutique,416-789-5855,,,"Bridal Supplies 婚禮用品, Wedding Studio 婚紗攝影, Wedding Planner 婚禮統籌, Wedding Services 婚禮服務, Wedding Beauty Services 婚禮美容服務, Boutiques 時裝店",https://www.canadayp.ca/local-business/windsor-bridal-boutique
Wine Kitz 釀酒,416-383-1284,,,"Wine Retail 酒零售, Winery 酒莊",https://www.canadayp.ca/local-business/wine-kitz-釀酒
Winnie Weng--瀑布地區瑞麥地產鑽石經紀團隊,905-347-1992,,,Real Estate Agent 房地産經紀,https://www.canadayp.ca/local-business/winnie-weng-瀑布地區瑞麥地產鑽石經紀團隊
Winpax Realty Inc,416-490-8000,,,Real Estate Company 房地産公司,https://www.canadayp.ca/local-business/winpax-realty-inc
Winsome Landscaping Design Group Ltd,416-879-9180,,,Landscaping 園藝建築,https://www.canadayp.ca/local-business/winsome-landscaping-design-group-ltd
Wishing Well Montessori School,905-470-9751,,,"Child Care Services 兒童看護, Montessori 幼兒園",https://www.canadayp.ca/local-business/wishing-well-montessori-school
WM. G. Pollock Dance Studio Ltd,416-485-9305,,,Dance Schools 舞蹈學校,https://www.canadayp.ca/local-business/wm-g-pollock-dance-studio-ltd
"Wong, Jackson專科醫生",416-593-0425,,,Specialist Doctors 專科醫生,https://www.canadayp.ca/local-business/wong-jackson專科醫生
"Wong, Michael HK",416-921-2331,,,"Renovations 裝修, Renovations Design 裝修設計工程",https://www.canadayp.ca/local-business/wong-michael-hk
Woodbine Truck Centre Ltd,905-475-6600,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/woodbine-truck-centre-ltd
Woodbridge Transmissions,905-851-3145,,,Car Repair 汽車維修,https://www.canadayp.ca/local-business/woodbridge-transmissions
Woodside Square,416-298-2330,,,Shopping Centers 購物中心,https://www.canadayp.ca/local-business/woodside-square
World Bowl Inc,905-881-5927,,,Sports Accessories 運動用品,https://www.canadayp.ca/local-business/world-bowl-inc
World Fine Cars,416-203-7010,,,"Car Dealer 汽車經銷商, Car Leasing 汽車租賃",https://www.canadayp.ca/local-business/world-fine-cars
WSIB Workplace Safety & Insurance,416-344-2100,,,Insurance 保險公司,https://www.canadayp.ca/local-business/wsib-workplace-safety-insurance
Wycliffe,905-881-3040,,,"Renovations 裝修, Renovations Design 裝修設計工程",https://www.canadayp.ca/local-business/wycliffe
Wyndham Bristol Place Hotel,416-675-9444,,,Hotels and Inn 酒店賓館,https://www.canadayp.ca/local-business/wyndham-bristol-place-hotel
XP Builder Ltd.Co--Li Zhi,416-886-6196,,,"Renovations 裝修, Renovations Design 裝修設計工程",https://www.canadayp.ca/local-business/xp-builder-ltdco-li-zhi
Y & C Consulting Group - David Chan,416-291-2868,,,Insurance 保險公司,https://www.canadayp.ca/local-business/y-c-consulting-group-david-chan
Y Y全自動夜光門牌,416-728-6283,,,"Renovations 裝修, Renovations Design 裝修設計工程",https://www.canadayp.ca/local-business/y-y全自動夜光門牌
Yamaha Music School,416-224-5590,,,"Interest Classes 興趣班, Musical Instrument Shop 樂器樂譜, Piano Shop 琴行, Extra Curricular Activities 課外活動",https://www.canadayp.ca/local-business/yamaha-music-school
Yang International Co Ltd,416-730-1868,,,"Electronics Equipment 家電設備, Telecommunications Equipments 電訊設備, Telecommunications Agents 電訊代理",https://www.canadayp.ca/local-business/yang-international-co-ltd
YC Property Management Co,416-618-0208,,,Property Management Company 物業管理,https://www.canadayp.ca/local-business/yc-property-management-co
Yellow - Stone Toronto Inc,416-251-0606,,,Gift Shops 禮品店,https://www.canadayp.ca/local-business/yellow-stone-toronto-inc
YGA PLUS 藝家加,647-823-9866,,,Curtains and Blinds 窗簾及百葉簾,https://www.canadayp.ca/local-business/yga-plus-藝家加
YIHE石業--peter wang,647-762-8777,,,"Building Materials 建築材料, Tiles 瓷磚, Stones 石材",https://www.canadayp.ca/local-business/yihe石業-peter-wang
Yip's Music Montessori Elementary School,905-513-0955,,,"Child Care Services 兒童看護, Montessori 幼兒園",https://www.canadayp.ca/local-business/yips-music-montessori-elementary-school
